"MOSQUITO CREEK @ Struan","A2390519","SA - South Eastern Water Conservation and Drainage Board","-37.094","140.776"
"MOSQUITO DEP @ ROSS","405749","VIC - Department of Energy, Environment and Climate Action","-36.431365","145.222991"
"MOTHER MACS CK","569001","NSW - Water NSW","-35.27912959","150.03147777"
"MOUNT COLE RES","415605","VIC - Department of Energy, Environment and Climate Action","-37.283333","143.2"
"MOUNT EMU @ GARVOC","236211","VIC - Department of Energy, Environment and Climate Action","-38.31462597","142.8164216"
"MOUNT EMU @ SKIPTON","236203","VIC - Department of Energy, Environment and Climate Action","-37.68769856","143.3600674"
"MOUNT EMU @ TAROON","236216A","VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water)","-38.30559215","142.8812902"
"MOUNT EMU @ TAROON","236216","VIC - Department of Energy, Environment and Climate Action","-38.30559215","142.8812902"
"MOUNT EMU @MENA PARK","236213","VIC - Department of Energy, Environment and Climate Action","-37.5304","143.46518"
"MOUNT HOPE @ MITIAMO","407236","VIC - Department of Energy, Environment and Climate Action","-36.16250846","144.2858042"
"MOUNT KEIRA -KENTISH","568097","NSW - Water NSW","-34.368503","150.821006"
"MOUNT MURRAY","568102","NSW - Water NSW","-34.55222222","150.63166667"
"MOUNT MURRAY No.2","568190","NSW - Water NSW","-34.55141091","150.63312003"
"MOUNT PLEASANT CK","406224","VIC - Department of Energy, Environment and Climate Action","-36.54565618","144.6377054"
"MOUNT SHIVERING","563054","NSW - Water NSW","-34.12361099","150.0469441"
"MOUNT VICTORIA","563149","NSW - Sydney Water Corporation (Sydney Water)","-33.58516804","150.25868384"
"MOUNT WAVERLEY WR15","229410A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.872252","145.137518"
"MOUNT WERONG","563050","NSW - Water NSW","-34.0813892","149.91555552"
"MOUNTAIN @ COOPERS","402207","VIC - Department of Energy, Environment and Climate Action","-36.70666667","147.22"
"MOUNTAIN CK @ MTN CK","410107","NSW - Water NSW","-35.026","148.8323"
"MOUNTAIN RIVER 600M US HUON RIVER","6203.1","TAS - Department of Natural Resources and Environment Tasmania","-43.019022","147.038769"
"MOUNTAIN RIVER @ RANELAGH","6210.1","TAS - Department of Natural Resources and Environment Tasmania","-43.017583","147.0418"
"MOUNTAIN RIVER D/S GRUNDYS CK","6200.1","TAS - Department of Natural Resources and Environment Tasmania","-42.938707","147.13367"
"MOUNTVIEW","215209","NSW - Water NSW","-35.44726779","149.72191709"
"MOUTH  BREAKFAST Ck","BVA594","QLD - Brisbane City Council","-27.441565","153.047296"
"MOUTH OF OXLEY CREEK","OXA588","QLD - Brisbane City Council","-27.524684","152.994663"
"MOWAMBA @ LYNWOOD","222027","NSW - Water NSW","-36.4805","148.5886"
"MOYANGUL R @ LOOKOUT","222400","VIC - Department of Energy, Environment and Climate Action","-36.66166667","148.2666667"
"MOYNE @ TOOLONG","237200","VIC - Department of Energy, Environment and Climate Action","-38.31991057","142.2264285"
"MOYNE @ TOOLONG","237200B","VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water)","-38.31991057","142.2264285"
"MOYNE @ WILLATOOK","237208","VIC - Department of Energy, Environment and Climate Action","-38.16287036","142.256634625"
"MRPP","222546","NSW - Snowy Hydro Limited","-36.45734456","148.64093025"
"MSAB2","6162964","WA - Department of Water and Environmental Regulation","-31.988214233","115.937374793"
"MT BLACKWOOD RG","587066","VIC - Melbourne Water Corporation (Melbourne Water)","-37.5575","144.36"
"MT BULLENGAROOK RG","587000","VIC - Melbourne Water Corporation (Melbourne Water)","-37.5067","144.485"
"MT CALORE","561107","NSW - Water NSW","-33.0288","150.8741"
"MT COLE @ CROWLANDS","415245","VIC - Department of Energy, Environment and Climate Action","-37.1648728","143.0935969"
"MT DANDENONG RG","586090","VIC - Melbourne Water Corporation (Melbourne Water)","-37.8285","145.354"
"MT DESPAIR","512220A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.4239","145.543"
"MT DONNA BUANG RG","229814A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.7075","145.678"
"MT DUFFY","502261A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.4885","146.039"
"MT EMU @ GUTHRIES B","236238","VIC - Department of Energy, Environment and Climate Action","-37.64537","143.48288"
"MT GREGORY RG","229849A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.6909","146.132"
"MT HOPE RG","587036","VIC - Melbourne Water Corporation (Melbourne Water)","-37.492","144.196"
"MT HORSFALL RG","229805A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.7719","146.047"
"MT HUNTER WEIR","212213","NSW - Water NSW","-34.024181","150.658125"
"MT JULIET RG","229820A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.6677","145.645"
"MT MACEDON RG","587126","VIC - Melbourne Water Corporation (Melbourne Water)","-37.3783","144.597"
"MT SAMARIA CK WARNOK","404245","VIC - Department of Energy, Environment and Climate Action","-36.77956697","146.0289694"
"MT SHILLINGLAW","502262A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.491","146.412"
"MT ST GWINEAR RG","225813A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.8413","146.333"
"MT ST LEONARD RG","586097","VIC - Melbourne Water Corporation (Melbourne Water)","-37.567","145.525"
"MT STRICKLAND RG","229811A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.5728","145.733"
"MT TANJIL EAST","502275A","VIC - Melbourne Water Corporation (Melbourne Water)","-38.022","146.285"
"MT USEFUL RG","585065","VIC - Melbourne Water Corporation (Melbourne Water)","-37.6996","146.503"
"MT VICTOR EAST RG","585063","VIC - Melbourne Water Corporation (Melbourne Water)","-37.634","146.366"
"MT WILLIAM MOKEPILLY","415252","VIC - Department of Energy, Environment and Climate Action","-37.09651426","142.6264964"
"MT. IDA @ DERRINAL","406226","VIC - Department of Energy, Environment and Climate Action","-36.88032602","144.6519894"
"MT. WILLIAM CK","415203","VIC - Department of Energy, Environment and Climate Action","-37.03057","142.58359"
"MUCKATAH CREEK @ KATAMATITE EAST SCHOOL RD","404714","VIC - Department of Energy, Environment and Climate Action","-36.03101","145.75988"
"MUCKATAH DEPRES. DR","404712","VIC - Department of Energy, Environment and Climate Action","-36.08532673","145.4712786"
"MUCKATAH U/S NARING","404713","VIC - Department of Energy, Environment and Climate Action","-36.05509012","145.4896932"
"MUCKLEFORD CK","407300","VIC - Department of Energy, Environment and Climate Action","-37.01668501","144.1417439"
"MUGGABAH @ COBB HWY","412124","NSW - Water NSW","-33.7713","144.926"
"MULLAROO @ LOCK 7","414211","VIC - Department of Energy, Environment and Climate Action","-34.10598","141.23154"
"MULLAROO U/S LINDSAY","414214","VIC - Department of Energy, Environment and Climate Action","-34.1221487","141.134619"
"MULLENGANDRA @ KEOGH","401020","NSW - Water NSW","-35.8691","147.1855"
"MULLERS @ MURRAY HWY","406263","VIC - Department of Energy, Environment and Climate Action","-36.09591723","144.6753683"
"MULLUM M-DCASTER E","229648A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.7511","145.176"
"MULLUM MULLUM DONC.E","229648","VIC - Department of Energy, Environment and Climate Action","-37.75217561","145.1758546"
"MULWALA MN CNL OT","409026","NSW - Water NSW","-35.9821","146.0107"
"MUNDARLO RAINFALL","573015","NSW - Water NSW","-35.08847","147.86006"
"MURCHISON LAKE - AT DAM","657.1","TAS - Hydro-electric Corporation (Hydro Tasmania)","-41.78277778","145.6463889"
"MURRAH RV @ QUAAMA","219018","NSW - Water NSW","-36.4759","149.8519"
"MURRAY - RUFUS RIVER","426200","VIC - Department of Energy, Environment and Climate Action","-34.06219342","141.2447852"
"MURRAY 1.9 KM D/S L7","426201","VIC - Department of Energy, Environment and Climate Action","-34.07140242","141.235112"
"MURRAY @ ALBURY","409001","NSW - Water NSW","-36.09163611","146.90711667"
"MURRAY @ BARMAH","409215","VIC - Department of Energy, Environment and Climate Action","-36.01760591","144.9610344"
"MURRAY @ BIGGARA","401012","NSW - Water NSW","-36.3192","148.0519"
"MURRAY @ BIGGARA B","401012B","NSW - Water NSW","-36.3192","148.0519"
"MURRAY @ BRINGENBONG","401549","NSW - Water NSW","-36.1691","148.02585"
"MURRAY @ COBRAM","409217","VIC - Department of Energy, Environment and Climate Action","-35.91485155","145.6685293"
"MURRAY @ COLIGNAN","414207","VIC - Department of Energy, Environment and Climate Action","-34.56709452","142.4072101"
"MURRAY @ COROWA","409002","NSW - Water NSW","-36.0072","146.3953"
"MURRAY @ DOCTORS PNT","409017","NSW - Water NSW","-36.11256944","146.93990833"
"MURRAY @ ECHUCA","409200","VIC - Department of Energy, Environment and Climate Action","-36.11971666","144.7473278"
"MURRAY @ EUSTON","414203","VIC - Department of Energy, Environment and Climate Action","-34.60025909","142.7581931"
"MURRAY @ HEYWOODS","409016","NSW - Water NSW","-36.09927778","147.02398333"
"MURRAY @ HOWLONG","409037","NSW - Water NSW","-35.9764","146.6196"
"MURRAY @ JINGELLIC","401201","VIC - Department of Energy, Environment and Climate Action","-35.93141425","147.7114996"
"MURRAY @ KOONDROOK","409211","VIC - Department of Energy, Environment and Climate Action","-35.63333333","144.1333333"
"MURRAY @ LOCK 15","414209","VIC - Department of Energy, Environment and Climate Action","-34.59966811","142.7597835"
"MURRAY @ MCLIFFS1","413001","NSW - Water NSW","-34.327471","142.360384"
"MURRAY @ MCLIFFS2","413002","NSW - Water NSW","-34.334981","142.395846"
"MURRAY @ MERBEIN","414206","VIC - Department of Energy, Environment and Climate Action","-34.17327453","142.0823843"
"MURRAY @ MERBEIN P/S","414206","NSW - Water NSW","-34.173","142.082"
"MURRAY @ MOIRA","409221","VIC - Department of Energy, Environment and Climate Action","-36.07955389","144.9665313"
"MURRAY @ PENTAL IS.","409214","VIC - Department of Energy, Environment and Climate Action","-35.423564","143.764787"
"MURRAY @ PIANGIL","409213","VIC - Department of Energy, Environment and Climate Action","-35.05285194","143.3299954"
"MURRAY @ ROBINVALE","414205","VIC - Department of Energy, Environment and Climate Action","-34.60349669","142.8025006"
"MURRAY @ SWAN HILL","409204","VIC - Department of Energy, Environment and Climate Action","-35.32763381","143.5641798"
"MURRAY @ TOCUMWAL","409202","VIC - Department of Energy, Environment and Climate Action","-35.81351719","145.5566847"
"MURRAY @ TOOLEYBUC","409210","VIC - Department of Energy, Environment and Climate Action","-35.03333333","143.3166667"
"MURRAY @ TORRUMBARRY","409207B","NSW - Water NSW","-35.9402","144.4596"
"MURRAY @ YARRAWONGA","409025","NSW - Water NSW","-36.0114","145.994"
"MURRAY @PIAMBIE PUMP","409235","VIC - Department of Energy, Environment and Climate Action","-34.93542814","143.3419938"
"MURRAY AT TOCUMWAL","409202A","NSW - Water NSW","-35.8135","145.5557"
"MURRAY BELOW WAKOOL","414200","VIC - Department of Energy, Environment and Climate Action","-34.84718","143.34152"
"MURRAY BOUNDARY BEND","414201","VIC - Department of Energy, Environment and Climate Action","-34.71966901","143.1698626"
"MURRAY DS CAMPASPE","409222","VIC - Department of Energy, Environment and Climate Action","-36.09430152","144.6836231"
"MURRAY DS MILDURA","414216","VIC - Department of Energy, Environment and Climate Action","-34.16659","142.16021"
"MURRAY R @ BARHAM","409005","NSW - Water NSW","-35.6298","144.1245"
"MURRAY R @ GULPA","409006","NSW - Water NSW","-35.8517","144.993"
"MURRAY R @ WEMEN","414219","VIC - Department of Energy, Environment and Climate Action","-34.78511704","142.627589"
"MURRAY R. @ BARMAH","409215B","NSW - Water NSW","-36.0185","144.9613"
"MURRAY U/S Y'WONGA","409216A","NSW - Water NSW","-36.0089","145.9994"
"MURRAY@L10 WENTWORTH","425010","NSW - Water NSW","-34.10966","141.89912"
"MURRAYS FLAT","2122711","NSW - Water NSW","-34.7213892","149.79305584"
"MURRINDAL @ BASIN RD","222216","VIC - Department of Energy, Environment and Climate Action","-37.49131872","148.2273423"
"MURRINDINDI","502216A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.327","145.5"
"MURRINDINDI COLWELLS","405205","VIC - Department of Energy, Environment and Climate Action","-37.4136725","145.5640351"
"MUSGRAVE RD C'PERS","SSR130","QLD - Brisbane City Council","-27.5619","153.027"
"MUSGRAVE RD C'PERS P","SSE129","QLD - Brisbane City Council","-27.5619","153.027"
"MUSICAL GULLY RES.","236228A","VIC - Central Highlands Water","-37.37794925","143.3790836"
"MUSTON CK @ HEXHAM","236214","VIC - Department of Energy, Environment and Climate Action","-38.03333333","142.6583333"
"MUTTAMA @ BERTHONG","41000207","NSW - Water NSW","-34.5956","148.0177"
"MUTTAMA CK @ COOLAC","410044","NSW - Water NSW","-34.9304","148.1628"
"MW15MB001","80200027","WA - Department of Water and Environmental Regulation","-17.439121892","123.758690221"
"MW15MB002","80200028","WA - Department of Water and Environmental Regulation","-17.43912215","123.7594051"
"MW15MB003","80200029","WA - Department of Water and Environmental Regulation","-17.439513011","123.776643074"
"MW15MB004","80200030","WA - Department of Water and Environmental Regulation","-17.443048058","123.757450674"
"MW15MB005","80200031","WA - Department of Water and Environmental Regulation","-17.447410972","123.746626917"
"MW15MB006","80200032","WA - Department of Water and Environmental Regulation","-17.44005792","123.811571925"
"MW16SWIM01","80200046","WA - Department of Water and Environmental Regulation","-17.421829096","123.733903058"
"MW16SWIM02","80200047","WA - Department of Water and Environmental Regulation","-17.438650394","123.734885057"
"MW16SWIM03","80200048","WA - Department of Water and Environmental Regulation","-17.445992609","123.735099012"
"MYALL @ JACKY BARKER","208026","NSW - Water NSW","-31.640595883","151.735275833"
"MYALL @ MOLROY","418017","NSW - Water NSW","-29.796486","150.584822"
"MYALUP","613019","WA - Department of Water and Environmental Regulation","-33.100237584","115.744442098"
"MYERS @ MYERS FLAT","407258","VIC - Department of Energy, Environment and Climate Action","-36.68992305","144.1998166"
"MYPONGA RIVER @ Myponga Reservoir","A5020501.1","SA - South Australian Water Corporation (SA Water)","-35.400147433077","138.42019458791"
"MYPONGA RIVER @ U/S Dam And Road Bridge","A5020502.1","SA - South Australian Water Corporation (SA Water)","-35.380117382153","138.47859353241"
"MYRRHEE RG","225811A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.7568","146.16"
"MYRTLE CK NO 1","229140A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.576","145.618"
"MYRTLE CK NO 2","229141A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.5858","145.614"
"MYRTLE CK@ RAPPVILLE","203030","NSW - Water NSW","-29.109964251","152.999441913"
"Ma Ma_C Harms","143213A","QLD - Department of Regional Development, Manufacturing and Water","-27.65442111","152.16568333"
"Ma Ma_C Weir","143213B","QLD - Department of Regional Development, Manufacturing and Water","-27.65777778","152.16194444"
"Ma Ma_Ck Harms","143213C","QLD - Department of Regional Development, Manufacturing and Water","-27.654","152.1655"
"MacIntyre at Ben Dor","416406A","QLD - SunWater","-28.560929","150.867563"
"MacIntyre at W'stone","416401A","QLD - SunWater","-28.467399","150.954623"
"MacKenzie River at Wartook","415202","VIC - Grampians Wimmera Mallee Water Corporation (GWMWater)","-37.10764","142.42443"
"Mac_Brook Inglewood","416402C","QLD - Department of Regional Development, Manufacturing and Water","-28.41806111","151.06944167"
"Mac_R Goondiwindi","416201A","QLD - Department of Regional Development, Manufacturing and Water","-28.549704","150.30756"
"Macintyre Brk  1.6km","416413A","QLD - Department of Regional Development, Manufacturing and Water","-28.63506244","150.76659474"
"Macintyre_Brk Luna","416403A","QLD - Department of Regional Development, Manufacturing and Water","-28.43091","151.3786"
"Mackays Road","510010","WA - Department of Water and Environmental Regulation","-32.114595321","116.441202748"
"Mackenzie R_Yakcam","130112A","QLD - Department of Regional Development, Manufacturing and Water","-23.47971208","148.64894575"
"Mackenzie St. Aubins","130101A","QLD - Department of Regional Development, Manufacturing and Water","-23.55666231","148.53666444"
"MackenzieCarnangarra","130103A","QLD - Department of Regional Development, Manufacturing and Water","-23.44250128","148.69832947"
"MackenzieCoolmaringa","130105A","QLD - Department of Regional Development, Manufacturing and Water","-23.26988889","149.50963889"
"MackenzieCoolmaringa","130105B","QLD - Department of Regional Development, Manufacturing and Water","-23.31838","149.52236"
"Mackenzie_R Rileys","130113A","QLD - Department of Regional Development, Manufacturing and Water","-23.54352778","148.60525"
"Mackenzie_Tartrus","130102A","QLD - Department of Regional Development, Manufacturing and Water","-22.95722492","149.42111186"
"Macquarie at Brewon","421907","NSW - Water NSW","-30.224805","147.541465"
"Macumba Creek at Alguchina Water Hole","A0051003","SA - Department for Environment and Water","-27.198835","135.819406"
"Magazine Wetland  - outlet","A5041025.1","SA - Hills and Fleurieu Landscape Board","-34.833828719209","138.52048388877"
"Magela Crk - D/S Jabiru","G8210009","NT - Department of Environment, Parks and Water Security","-12.64188","132.900214"
"Magflow Meter","61230275","WA - Department of Water and Environmental Regulation","-33.303428104","116.572286991"
"Maggieville","916004A","QLD - Department of Regional Development, Manufacturing and Water","-17.473","141.1799"
"Mahound","510045","WA - Department of Water and Environmental Regulation","-33.135683821","119.390378229"
"Main Rd Br","113005A","QLD - Department of Regional Development, Manufacturing and Water","-17.91305556","146.07888889"
"Mainoru R US Xng","G9030515.01","NT - Department of Environment, Parks and Water Security","-13.951868","133.965312"
"Mainoru RDS Xng","G9030515.02","NT - Department of Environment, Parks and Water Security","-13.953371","133.966239"
"Mainoru RDS Xng","G9030515.04","NT - Department of Environment, Parks and Water Security","-13.958713","133.967306"
"Mainoru RDS Xng","G9030515.03","NT - Department of Environment, Parks and Water Security","-13.956108","133.967215"
"Mainoru Store R","G9030515","NT - Department of Environment, Parks and Water Security","-13.952224","133.964211"
"Major_Rocky W'Hole","119006A","QLD - Department of Regional Development, Manufacturing and Water","-19.66886667","147.02481667"
"Malbon_R Black Gorge","915205A","QLD - Department of Regional Development, Manufacturing and Water","-21.05599","140.08202"
"Maleny Weir HW","138117A","QLD - Department of Regional Development, Manufacturing and Water","-26.76270255","152.84516842"
"Malimup Track","607155","WA - Department of Water and Environmental Regulation","-34.578668999","115.97229235"
"Mallawillup Crossing","6041035","WA - Department of Water and Environmental Regulation","-34.477096855","117.300353311"
"Mallawillup Rd","6041025","WA - Department of Water and Environmental Regulation","-34.476513773","117.388775927"
"Malmsbury Reservoir","MALMSBURY","VIC - Coliban Region Water Corporation (Coliban Water)","-37.210576","144.370136"
"Mandalay","611002","WA - Department of Water and Environmental Regulation","-33.572568942","116.072184521"
"Mandalay","509073","WA - Department of Water and Environmental Regulation","-33.572393191","116.070397855"
"Mandelup Pool","510040","WA - Department of Water and Environmental Regulation","-33.907180207","117.142360801"
"Mandelup Pool","609005","WA - Department of Water and Environmental Regulation","-33.907450903","117.142253082"
"Mandogalup","509331","WA - Department of Water and Environmental Regulation","-32.207662261","115.837323878"
"Manji Bk Outflow","608020","WA - Department of Water and Environmental Regulation","-34.1374534","115.980671771"
"Manjimup Dam Daily Dam Water Level, South West Reg","PI_342996.1","WA - Water Corporation","-34.2788675","116.04553"
"Manjimup Dam Wsl","ODSS_18335_STAMN.1","WA - Water Corporation","-34.2788675","116.04553"
"Manjimup Dam Wsl","ODSS_18335_WSLAHD.1","WA - Water Corporation","-34.2788675","116.04553"
"Manjimup Research","607600","WA - Department of Water and Environmental Regulation","-34.370771329","116.209751355"
"Manjimup Resrch Stn","509042","WA - Department of Water and Environmental Regulation","-34.371837925","116.210132869"
"Manning Street","616117","WA - Department of Water and Environmental Regulation","-32.084269253","116.015353075"
"Manton River - U/S Manton Dam","G8170075","NT - Department of Environment, Parks and Water Security","-12.878319","131.130833"
"Many Waters","510061","WA - Department of Water and Environmental Regulation","-33.493060928","116.964367909"
"Manywaters","609015","WA - Department of Water and Environmental Regulation","-33.493060928","116.964367909"
"Map Hill","501022","WA - Department of Water and Environmental Regulation","-14.948415379","125.738596156"
"Map Hill","806001","WA - Department of Water and Environmental Regulation","-14.948415379","125.738596156"
"Maramanup Pool Inflw","614099","WA - Department of Water and Environmental Regulation","-32.33904808","115.835402202"
"Maramanup Pool Outfl","614100","WA - Department of Water and Environmental Regulation","-32.345379833","115.837286932"
"Maranoa R Mitchell","422401D","QLD - Department of Regional Development, Manufacturing and Water","-26.48866667","147.98041667"
"Maranoa R Mitchell","422401C","QLD - Department of Regional Development, Manufacturing and Water","-26.48316","147.97837"
"Maranoa R Mulkitty","422402A","QLD - Department of Regional Development, Manufacturing and Water","-25.73372","147.74586"
"Maranoa_R  Cashmere","422404A","QLD - Department of Regional Development, Manufacturing and Water","-27.7271","148.47303333"
"Maranoa_R Forestvale","422407A","QLD - Department of Regional Development, Manufacturing and Water","-25.925168","147.870082"
"Maranoa_R Mitchell","422401A","QLD - Department of Regional Development, Manufacturing and Water","-26.49094","147.98197"
"Marble Bar","710204","WA - Department of Water and Environmental Regulation","-21.19255633","119.714608346"
"Marble Bar","504037","WA - Department of Water and Environmental Regulation","-21.193354317","119.714950229"
"Marble Bar Rd X","710006","WA - Department of Water and Environmental Regulation","-20.916609385","119.787740322"
"Marble Bar Rd Xing","710007","WA - Department of Water and Environmental Regulation","-20.710466015","119.333869349"
"March Rd Catchment E","607010","WA - Department of Water and Environmental Regulation","-34.483890632","116.328589145"
"March Rd Catchment E","509326","WA - Department of Water and Environmental Regulation","-34.484338523","116.328041039"
"Marcollat Watercourse at Little Reedy Swamp","A2391086","SA - South Eastern Water Conservation and Drainage Board","-36.5802","140.3056"
"Marcollat Watercouse at Kyeema Base Station","A2391094","SA - South Eastern Water Conservation and Drainage Board","-36.526708","140.284182"
"Mardi","509407","WA - Department of Water and Environmental Regulation","-33.50312473","116.564934317"
"Marengo Basin","SB903","VIC - Barwon Region Water Corporation (Barwon Water)","-38.779776066","143.655517939"
"Margaret Gorge","802156","WA - Department of Water and Environmental Regulation","-18.25881568","126.298938136"
"Margaret Gorge","502059","WA - Department of Water and Environmental Regulation","-18.260273561","126.304982621"
"Margaret R Homestead","502003","WA - Department of Water and Environmental Regulation","-18.622685626","126.878888651"
"Margaret River - U/S Marrakai Xng","G8170032","NT - Department of Environment, Parks and Water Security","-12.913311","131.280299"
"Marian Weir","125003A","QLD - Department of Regional Development, Manufacturing and Water","-21.141222","148.936264"
"Marian Weir HW","125003A","QLD - SunWater","-21.141222","148.936264"
"Maringee","509409","WA - Department of Water and Environmental Regulation","-33.517001133","116.536329784"
"Maringee","612026","WA - Department of Water and Environmental Regulation","-33.517001133","116.536329784"
"Marks Road","6041028","WA - Department of Water and Environmental Regulation","-34.506907679","117.200771706"
"Marlborough Ck","130009A","QLD - Department of Regional Development, Manufacturing and Water","-22.96791667","149.86930556"
"Marlua","9987","QLD - Gladstone Area Water Board","-24.193208509461","151.15609612875"
"Marmurrina Pool","505017","WA - Department of Water and Environmental Regulation","-21.303098307","117.068291531"
"Marmurrina Pool D/S","709002","WA - Department of Water and Environmental Regulation","-21.301725685","117.066430087"
"Marmurrina Pool U/S","709007","WA - Department of Water and Environmental Regulation","-21.303080307","117.068117974"
"Marne Catchment Pluviometer at Keynes Hill","A4261015","SA - Department for Environment and Water","-34.6135","139.1012"
"Marne Catchment Pluviometer at Moss Smith Road","A4261021","SA - Department for Environment and Water","-34.6816","139.1365"
"Marne River 1km downstream Jutland Road Crossing","A4261030","SA - Murraylands and Riverland Landscape Board","-34.6645","139.1652"
"Marne River Catchment Pluviometer at Lartunga","A4260637","SA - Department for Environment and Water","-34.668","139.1361"
"Marne River at Avon Brae Off Vigars Road (Weir)","A4261232","SA - Murraylands and Riverland Landscape Board","-34.668804","139.0666"
"Marne River at Black Hill Springs","A4261104","SA - Murraylands and Riverland Landscape Board","-34.708","139.5049"
"Marne River at Gum Park","A4261010","SA - Murraylands and Riverland Landscape Board","-34.6721","139.4226"
"Marne River at Jutland Road Crossing","A4261013","SA - Murraylands and Riverland Landscape Board","-34.6682","139.1637"
"Marne River at Kings Park","A4261009","SA - Murraylands and Riverland Landscape Board","-34.6469","139.3936"
"Marne River at Kongolia Bridge","A4261008","SA - Murraylands and Riverland Landscape Board","-34.6522","139.3658"
"Marne River at Main Road Bridge","A4261012","SA - Murraylands and Riverland Landscape Board","-34.7032","139.5279"
"Marne River at Marne Gorge","A4260605","SA - Department for Environment and Water","-34.6741","139.2317"
"Marne River upstream Black Hill Springs","A4261011","SA - Murraylands and Riverland Landscape Board","-34.7033","139.4686"
"Marne River upstream Cambrai","A4260529","SA - Department for Environment and Water","-34.6743","139.2319"
"Marne River upstream Redbanks Road Ford Crossing","A4261007","SA - Murraylands and Riverland Landscape Board","-34.6699","139.3064"
"Marnigarup East Rd","602022","WA - Department of Water and Environmental Regulation","-34.118736922","119.01316893"
"Maronghi Creek","143016A","QLD - Department of Regional Development, Manufacturing and Water","-26.978099","152.333507"
"Marradong Rd Bridge","614224","WA - Department of Water and Environmental Regulation","-32.865404469","116.397903918"
"Marradong Rd Bridge","509308","WA - Department of Water and Environmental Regulation","-32.865229898","116.39724242"
"Marri Road","509035","WA - Department of Water and Environmental Regulation","-34.542028937","116.012519632"
"Marshall @ Newell Hw","418089","NSW - Water NSW","-29.37344086","149.93283376"
"Marshall Rd","SSA847","QLD - Brisbane City Council","-27.553681","153.009734"
"Marwoods Raingauge at Balagup","A2391143","SA - South Eastern Water Conservation and Drainage Board","-36.583441","140.05763"
"Mary Anne Dam","R0290002","NT - Department of Environment, Parks and Water Security","-19.615453","134.210076"
"Mary R / Mt Bundey","G8180035","NT - Department of Environment, Parks and Water Security","-12.906127","131.646559"
"Mary R DS Shady Camp","G8180058","NT - Department of Environment, Parks and Water Security","-12.483099","131.726012"
"Mary R Us Shady Camp","G8180059","NT - Department of Environment, Parks and Water Security","-12.484631","131.724683"
"Mary R at Dagun Pocket","138109A","QLD - Queensland Bulk Water Supply Authority (Seqwater)","-26.324","152.703"
"Mary R at Gympie Weir HW","138020A","QLD - Queensland Bulk Water Supply Authority (Seqwater)","-26.198424779368","152.65972138077"
"Mary River - D/S Tyrell's Barrage","G8180084.01","NT - Department of Environment, Parks and Water Security","-12.478163","131.71459"
"Mary River - El Sherana Road Xng","G8180026","NT - Department of Environment, Parks and Water Security","-13.601196","132.220113"
"Mary River - U/S Tyrell's Barrage","G8180084","NT - Department of Environment, Parks and Water Security","-12.478163","131.71459"
"Mary River Barrage","138013B","QLD - SunWater","-25.5884","152.62535"
"Mary_Ck Brooklyn","919001A","QLD - Department of Regional Development, Manufacturing and Water","-16.58319444","145.18558333"
"Mary_Ck Mary Farms","919001B","QLD - Department of Regional Development, Manufacturing and Water","-16.57327778","145.18708333"
"Mary_Ck Mary Farms","919001C","QLD - Department of Regional Development, Manufacturing and Water","-16.567","145.19227778"
"Mary_R  Home Park","138014A","QLD - Department of Regional Development, Manufacturing and Water","-25.76832547","152.5273595"
"Mary_R  Kenilworth","138101A","QLD - Department of Regional Development, Manufacturing and Water","-26.58511743","152.73293316"
"Mary_R Bellbird_Ck","138110A","QLD - Department of Regional Development, Manufacturing and Water","-26.62740743","152.70463554"
"Mary_R Gympie","138020A","QLD - Department of Regional Development, Manufacturing and Water","-26.19670704","152.66076119"
"Mary_R Kenilworth","138101B","QLD - Department of Regional Development, Manufacturing and Water","-26.59504741","152.73190578"
"Mary_R Moy Pocket","138111A","QLD - Department of Regional Development, Manufacturing and Water","-26.52614175","152.74392012"
"Mary_River Miva","138001A","QLD - Department of Regional Development, Manufacturing and Water","-25.95332924","152.49566011"
"Maryanne Crk - Maryanne Dam","G0290002","NT - Department of Environment, Parks and Water Security","-19.607447","134.212385"
"Maryvale","120116A","QLD - Department of Regional Development, Manufacturing and Water","-19.58679","145.21973"
"Maryvale","509193","WA - Department of Water and Environmental Regulation","-33.716314891","115.666478581"
"Mas Road","509314","WA - Department of Water and Environmental Regulation","-34.157409054","115.319293711"
"Mast View","509111","WA - Department of Water and Environmental Regulation","-33.374618125","115.936511275"
"Mast View","612005","WA - Department of Water and Environmental Regulation","-33.369049954","115.942458776"
